,dist1,dist2,dist3,dist4,dist5
498,12.91,7.91,15.94,14.72,4.85
499,10.84,6.17,15.94,6.17,14.72
500,2.08,4.24,6.27,11.79,3.04
501,3.0700000000000003,9.05,4.16,0.0,8.19
502,19.97,8.139999999999999,8.139999999999999,5.67,4.54
503,8.139999999999999,4.54,12.019999999999998,3.29,6.829999999999999
504,1.9,19.97,9999.0,5.93,9.659999999999998
505,8.299999999999999,4.37,2.09,8.34,5.12
506,15.98,17.409999999999997,3.8,8.03,19.59
507,5.199999999999999,3.86,5.739999999999999,3.54,0.99
508,3.06,0.99,3.54,2.13,5.739999999999999
509,2.17,0.99,2.19,5.739999999999999,5.199999999999999
510,5.739999999999999,2.13,3.06,5.739999999999999,3.54
511,5.739999999999999,2.19,4.3,9.29,3.54
512,3.46,3.04,8.299999999999999,8.299999999999999,9999.0
513,12.070000000000002,2.41,9999.0,8.850000000000001,10.170000000000002
514,5.300000000000001,9999.0,10.27,1.32,13.299999999999999
515,9.2,1.32,9999.0,2.16,13.299999999999999
516,9999.0,5.300000000000001,9999.0,5.300000000000001,0.0
517,13.87,2.29,8.6,1.32,5.24
518,1.32,8.6,13.87,9999.0,2.86
519,10.170000000000002,1.32,9999.0,12.070000000000002,9.2
520,13.299999999999999,0.0,9999.0,8.760000000000002,10.170000000000002
521,6.14,9999.0,5.57,9999.0,4.029999999999999
522,7.07,5.89,5.57,19.03,4.260000000000001
523,4.029999999999999,4.029999999999999,5.57,4.709999999999999,9999.0
524,19.03,5.51,6.14,5.51,2.8099999999999996
525,9999.0,2.86,5.51,5.57,7.07
526,2.8099999999999996,4.029999999999999,2.86,5.57,5.89
527,13.87,0.0,2.16,12.549999999999999,9999.0
528,13.299999999999999,10.170000000000002,2.41,10.27,9999.0
529,12.549999999999999,8.2,2.41,2.86,4.69
530,5.93,7.02,1.77,6.79,4.83
531,6.33,5.84,9999.0,5.1899999999999995,5.84
532,8.030000000000001,2.23,5.1899999999999995,8.81,11.84
533,5.1899999999999995,0.0,3.51,5.84,8.55
534,9.36,5.9,7.74,8.030000000000001,6.33
535,0.0,9.36,3.55,9999.0,5.9
536,9.18,3.46,4.24,11.28,2.09
537,3.46,11.79,8.299999999999999,2.09,4.37
538,8.299999999999999,11.28,9999.0,3.46,2.08
539,8.299999999999999,8.34,2.08,3.46,5.12
540,6.27,2.08,3.46,3.04,1.66
541,3.46,11.79,9999.0,0.0,2.09
542,14.64,9.37,8.14,9.7,2.47
543,11.96,5.17,1.9,6.829999999999999,4.54
544,8.139999999999999,19.97,9.659999999999998,6.829999999999999,3.3099999999999996
545,1.9,8.44,9.659999999999998,9999.0,8.139999999999999
546,6.13,2.5700000000000003,1.9300000000000002,0.8,3.1
547,3.1,2.21,3.1,5.2,2.5700000000000003
548,3.1,0.62,6.13,3.1,5.2
549,1.53,5.2,2.5700000000000003,3.1,2.84
550,1.9300000000000002,2.34,3.1,1.53,3.6900000000000004
551,3.1,6.13,2.84,8.7,1.9300000000000002
552,3.89,1.45,3.89,6.380000000000001,5.62
553,5.62,6.380000000000001,3.5199999999999996,1.45,3.89
554,0.0,5.1000000000000005,2.29,2.07,3.27
555,8.36,5.1,4.48,2.07,2.29
556,10.170000000000002,8.2,2.16,1.32,1.32
557,9999.0,4.69,10.27,10.170000000000002,2.41
558,10.139999999999999,10.139999999999999,9999.0,7.76,0.0
559,3.86,5.739999999999999,5.199999999999999,2.19,3.86
560,5.199999999999999,2.19,4.3,2.17,3.54
561,5.199999999999999,5.199999999999999,9.29,2.17,0.99
562,12.070000000000002,9999.0,10.27,8.2,5.24
563,0.0,8.2,8.36,2.07,4.48
564,4.48,8.2,6.11,8.209999999999999,3.27
565,2.07,3.27,2.07,4.48,8.36
566,0.0,8.2,6.11,8.36,8.209999999999999
567,9999.0,7.9399999999999995,9999.0,6.98,12.04
568,9999.0,9999.0,7.9399999999999995,9999.0,9999.0
569,8.36,9999.0,5.17,5.1,8.2
570,6.11,3.27,5.1000000000000005,2.29,5.17
571,5.93,0.0,10.89,0.0,6.9399999999999995
572,9.200000000000001,16.92,6.5200000000000005,16.009999999999998,22.71
573,5.1,4.48,8.36,8.209999999999999,8.2
574,2.07,9999.0,5.1,3.27,3.27
575,9999.0,3.27,5.17,4.48,8.209999999999999
576,4.44,3.9399999999999995,8.629999999999999,3.67,8.040000000000001
577,6.17,3.91,6.84,7.9399999999999995,5.43
578,3.0700000000000003,9.05,4.16,9.05,8.19
579,2.55,0.0,9999.0,9999.0,4.44
580,1.99,0.0,2.07,0.0,9999.0
581,9999.0,9999.0,9999.0,9999.0,9999.0
582,9.2,2.86,9999.0,9999.0,5.300000000000001
583,1.32,8.760000000000002,10.27,9.62,8.2
584,2.16,9.62,9.62,4.69,10.27
585,1.39,5.64,2.22,9999.0,6.709999999999999
586,9999.0,1.39,1.79,9999.0,9999.0
587,10.79,9999.0,9.75,7.52,9.75
588,12.139999999999999,6.44,11.64,4.94,5.45
589,42.65,16.81,7.04,13.71,0.0
590,14.57,9.7,11.64,11.010000000000002,6.44
591,7.74,5.84,5.9,4.67,6.33
592,8.53,5.9,3.01,11.84,7.74
593,2.11,2.22,2.22,6.709999999999999,9999.0
594,5.64,2.61,3.46,2.22,9999.0
595,3.6100000000000003,9999.0,3.6100000000000003,11.690000000000001,7.300000000000001
596,9999.0,9999.0,12.23,9999.0,10.82
597,2.29,9.16,12.23,2.29,1.5
598,8.29,2.29,7.64,2.11,5.84
599,7.64,3.6100000000000003,13.190000000000001,9999.0,7.300000000000001
600,9999.0,9999.0,9999.0,9999.0,9999.0
601,4.69,2.41,9999.0,10.170000000000002,9999.0
602,9.62,10.27,8.760000000000002,1.32,8.6
603,7.59,6.4399999999999995,10.82,18.01,17.27
604,10.82,13.88,10.870000000000001,12.530000000000001,5.24
605,4.21,12.23,2.11,9999.0,8.29
606,10.82,0.0,7.300000000000001,4.21,15.360000000000001
607,9.05,9.16,4.21,7.21,12.330000000000002
608,3.06,5.739999999999999,9.29,4.3,2.19
609,4.3,5.199999999999999,9.29,5.739999999999999,5.739999999999999
610,2.19,3.06,9.29,3.86,3.06
611,3.06,5.739999999999999,2.13,2.19,2.19
612,2.17,3.86,5.199999999999999,0.99,2.17
613,3.06,3.06,5.199999999999999,9.29,2.13
614,9.29,5.739999999999999,2.17,3.86,5.199999999999999
615,2.13,5.199999999999999,5.739999999999999,3.06,4.3
616,3.86,0.99,3.06,5.739999999999999,4.3
617,6.83,4.93,5.4,14.44,5.24
618,5.029999999999999,3.7800000000000002,6.83,8.1,14.44
619,9999.0,9999.0,9.75,12.12,9.059999999999999
620,9999.0,1.39,9999.0,17.27,3.46
621,6.85,7.56,7.57,6.85,6.11
622,6.11,6.85,4.03,7.56,7.56
623,9999.0,2.29,9999.0,4.48,0.0
624,3.27,6.11,4.48,8.209999999999999,5.17
625,5.1000000000000005,5.1,2.29,9999.0,6.11
626,9999.0,0.0,5.1000000000000005,8.2,3.27
627,4.4,2.5999999999999996,7.180000000000001,4.4,0.0
628,4.4,2.5999999999999996,7.180000000000001,4.4,0.0
629,2.15,3.3,10.98,2.28,8.57
630,4.7,4.98,4.970000000000001,4.7,3.0700000000000003
631,15.05,4.7,7.1,4.970000000000001,4.7
632,3.24,4.7,4.970000000000001,15.05,4.7
633,7.279999999999999,1.41,2.82,3.5999999999999996,20.21
634,2.82,3.5999999999999996,3.9699999999999998,17.089999999999996,4.54
635,2.82,1.62,10.669999999999998,13.619999999999997,17.479999999999997
636,1.25,4.7299999999999995,19.83,2.82,4.7299999999999995
637,2.8,3.5999999999999996,19.32,2.82,7.279999999999999
638,0.0,9999.0,2.96,14.55,9.86
639,7.359999999999999,2.86,8.1,0.0,11.52
640,8.1,16.16,7.359999999999999,3.61,14.55
641,0.0,6.85,2.71,16.16,12.93
642,3.61,8.1,2.71,16.16,14.55
643,4.03,4.03,7.56,10.6,11.74
644,6.99,4.98,6.99,3.0700000000000003,3.24
645,5.9399999999999995,5.93,10.89,5.66,4.48
646,15.05,4.970000000000001,7.1,15.05,3.0700000000000003
647,11.74,10.6,6.85,7.57,4.03
648,4.03,7.56,7.57,4.03,6.11
649,5.5,1.73,8.299999999999999,1.73,3.29
650,8.67,9.58,8.299999999999999,8.67,1.73
651,8.67,8.299999999999999,1.73,5.5,3.29
652,3.29,11.259999999999998,9.58,8.299999999999999,8.67
653,9.58,8.299999999999999,5.5,8.67,11.259999999999998
654,13.129999999999999,2.96,3.34,6.85,9.79
655,2.86,16.16,14.55,2.86,2.96
656,9999.0,2.86,16.16,8.1,9.79
657,2.86,12.93,6.85,8.62,0.0
658,3.61,8.1,8.62,9999.0,16.16
659,3.7800000000000002,5.029999999999999,3.97,5.029999999999999,5.4
660,8.67,12.34,23.869999999999997,10.41,19.009999999999998
661,6.23,10.41,15.239999999999998,14.569999999999999,6.23
662,9999.0,9999.0,9999.0,9999.0,9999.0
663,4.709999999999999,4.709999999999999,5.57,5.51,2.86
664,4.48,5.66,5.93,0.0,6.9399999999999995
665,5.3,11.010000000000002,14.68,3.13,11.829999999999998
666,5.1000000000000005,3.51,8.66,6.56,3.65
667,9.16,8.29,7.300000000000001,15.360000000000001,4.21
668,10.260000000000002,0.0,11.690000000000001,1.5,15.360000000000001
669,4.93,3.97,6.83,5.4,5.029999999999999
670,4.48,5.66,5.66,6.9399999999999995,0.0
671,11.030000000000001,29.26,28.16,17.880000000000003,7.74
672,3.27,14.57,29.14,12.71,12.280000000000001
673,13.670000000000002,10.16,29.26,20.43,14.57
674,10.34,3.77,9999.0,3.77,1.73
675,16.16,9.86,8.1,2.96,0.0
676,2.71,7.359999999999999,9.79,9.86,9.79
677,9999.0,13.809999999999999,4.47,7.92,13.809999999999999
678,13.809999999999999,5.71,9.459999999999999,4.47,0.0
679,6.99,9999.0,3.33,8.88,5.71
680,13.809999999999999,8.88,4.47,9.459999999999999,0.0
681,3.33,13.809999999999999,8.92,8.88,5.71
682,13.129999999999999,1.5,11.059999999999999,9999.0,7.359999999999999
683,0.0,0.0,3.34,9.86,7.359999999999999
684,9999.0,9999.0,10.139999999999999,9999.0,0.0
685,0.0,9999.0,16.43,7.76,7.76
686,10.139999999999999,6.369999999999999,9999.0,11.299999999999999,16.43
687,6.369999999999999,9999.0,16.43,9999.0,7.76
688,0.0,16.43,0.0,10.139999999999999,11.299999999999999
689,9999.0,0.0,4.47,9999.0,13.809999999999999
690,9.459999999999999,9.459999999999999,4.47,8.92,5.71
691,9999.0,5.71,0.0,9999.0,13.809999999999999
692,9999.0,0.0,5.71,7.92,9999.0
693,9.459999999999999,7.92,9999.0,9999.0,5.71
694,0.0,7.92,3.76,9999.0,9.459999999999999
695,9999.0,0.0,4.47,6.99,7.92
696,2.5999999999999996,2.5999999999999996,7.180000000000001,4.4,0.0
697,3.5599999999999996,6.59,2.48,3.6100000000000003,3.6100000000000003
698,1.75,3.6100000000000003,3.5599999999999996,3.5599999999999996,2.99
699,6.14,7.07,2.86,5.89,5.51
700,4.260000000000001,6.14,5.89,9999.0,4.709999999999999
701,4.260000000000001,4.709999999999999,2.86,9999.0,6.14
702,9999.0,7.529999999999999,7.529999999999999,9999.0,12.04
703,4.6,9.7,6.33,9.7,9.08
704,4.260000000000001,9999.0,19.03,5.51,5.89
705,5.89,5.57,6.14,19.03,6.14
706,2.86,4.260000000000001,4.709999999999999,19.03,7.07
707,4.709999999999999,6.14,19.03,2.86,5.57
708,4.260000000000001,6.14,4.709999999999999,5.51,7.07
709,6.14,4.260000000000001,4.029999999999999,9999.0,9999.0
710,5.9,4.67,8.53,9.36,2.23
711,7.949999999999999,7.949999999999999,9999.0,9.7,9999.0
712,7.07,7.949999999999999,9.08,9.77,6.67
713,2.34,3.6900000000000004,5.2,0.62,3.6900000000000004
714,3.46,9999.0,0.62,0.8,2.34
715,3.6900000000000004,2.84,2.21,2.34,1.53
716,5.2,2.21,1.53,5.2,8.7
717,10.79,9.75,9.75,12.12,15.729999999999999
718,12.12,15.729999999999999,12.12,9999.0,9.059999999999999
719,6.829999999999999,6.829999999999999,4.54,8.44,6.829999999999999
720,2.36,3.44,2.89,3.44,2.41
721,8.53,11.96,6.05,6.07,6.05
722,19.32,19.32,16.29,6.05,8.53
723,16.29,8.53,11.96,19.32,6.07
724,11.02,6.4,12.31,9.5,13.88
725,2.08,11.79,8.34,2.09,2.09
726,3.04,4.37,11.28,2.09,0.0
727,3.04,11.28,6.27,4.37,0.0
728,5.739999999999999,6.33,7.07,6.33,9.77
729,1.75,1.75,6.59,6.09,3.6100000000000003
730,3.5599999999999996,3.6100000000000003,3.5599999999999996,2.94,3.6100000000000003
731,13.219999999999999,8.23,9.899999999999999,13.35,9.36
732,13.219999999999999,14.709999999999999,8.23,11.49,8.219999999999999
733,7.430000000000001,11.45,7.66,7.26,4.03
734,7.26,4.92,11.040000000000001,23.72,10.89
735,3.46,8.34,8.299999999999999,4.24,2.08
736,2.08,9999.0,4.24,8.34,8.299999999999999
737,2.71,2.71,6.32,7.24,8.67
738,9999.0,3.37,10.340000000000002,8.930000000000001,7.24
739,0.0,2.41,6.47,7.76,2.36
740,6.47,2.36,0.0,0.0,2.41
741,11.84,3.55,8.53,8.81,8.55
742,13.670000000000002,22.290000000000003,0.0,12.450000000000001,27.590000000000003
743,3.13,28.16,13.41,13.41,19.700000000000003
744,5.9399999999999995,5.66,6.9399999999999995,4.48,5.93
745,5.12,6.27,2.08,5.12,11.79
746,3.29,5.5,8.67,5.5,1.73
747,11.259999999999998,5.5,9.58,3.29,1.73
748,7.359999999999999,6.33,5.300000000000001,9.77,7.07
749,9999.0,9.77,7.359999999999999,6.33,9999.0
750,13.49,8.23,12.17,12.63,0.0
751,11.74,8.219999999999999,21.13,8.13,10.509999999999998
752,6.33,9.7,4.6,4.6,7.07
753,4.24,8.34,3.46,5.12,9999.0
754,11.79,8.299999999999999,2.09,4.24,9999.0
755,7.359999999999999,9.08,6.67,9.7,9.77
756,4.67,9999.0,5.05,5.05,3.55
757,9.9,13.26,12.17,12.26,4.47
758,11.940000000000001,7.8,14.709999999999999,12.17,11.74
759,7.78,24.7,19.220000000000002,21.849999999999998,14.030000000000001
760,12.39,11.259999999999998,17.42,39.230000000000004,11.59
761,39.230000000000004,17.42,15.58,12.17,10.559999999999999
762,9.059999999999999,12.12,9999.0,9.059999999999999,9.75
763,2.71,4.69,10.340000000000002,4.69,9999.0
764,9.360000000000001,4.69,4.69,8.67,10.340000000000002
765,6.32,8.67,7.24,10.340000000000002,15.0
766,8.930000000000001,15.0,7.24,10.340000000000002,8.67
767,3.37,15.0,9.360000000000001,15.0,8.930000000000001
768,7.24,8.67,15.0,15.0,2.71
769,3.37,6.32,10.340000000000002,6.32,8.67
770,7.24,2.71,6.32,6.32,9.360000000000001
771,8.930000000000001,6.32,3.37,6.32,4.69
772,4.69,10.340000000000002,8.930000000000001,15.0,8.67
773,8.930000000000001,2.71,6.32,9.360000000000001,10.340000000000002
774,7.52,12.12,7.52,9.059999999999999,10.79
775,10.79,7.52,12.12,7.52,9999.0
776,15.729999999999999,12.12,7.52,9999.0,7.52
777,12.12,9.75,7.52,15.729999999999999,10.79
778,12.12,7.52,9.059999999999999,7.52,9999.0
779,1.66,6.27,0.0,4.37,11.79
780,0.0,5.12,0.0,11.28,11.79
781,3.6100000000000003,2.09,2.23,0.0,4.09
782,4.03,2.09,2.23,8.56,3.6100000000000003
783,0.0,2.23,4.09,11.59,4.03
784,6.33,2.23,8.56,1.32,4.09
785,10.27,2.86,8.2,8.6,12.549999999999999
786,10.27,9999.0,4.69,10.27,9999.0
787,6.33,3.6100000000000003,0.0,11.59,4.09
788,6.33,1.32,4.03,2.23,8.56
789,8.299999999999999,3.29,9.58,1.73,11.259999999999998
790,12.12,10.79,7.52,15.729999999999999,9.059999999999999
791,0.69,2.5999999999999996,7.180000000000001,7.180000000000001,0.0
792,0.69,2.5999999999999996,7.180000000000001,4.4,0.0
793,5.58,17.75,5.58,2.55,17.54
794,0.0,3.1799999999999997,3.13,5.58,2.6799999999999997
795,1.38,6.89,0.0,3.1799999999999997,9999.0
796,2.55,9999.0,0.0,17.75,9999.0
797,6.89,2.55,4.99,1.28,9999.0
798,3.13,5.58,17.75,17.54,3.0300000000000002
799,17.54,17.75,2.55,9999.0,0.0
800,9999.0,9999.0,3.1799999999999997,2.6799999999999997,6.89
801,3.32,9.67,9.07,9.07,1.3
802,4.88,4.88,4.05,4.47,1.91
803,4.05,4.39,3.32,9.67,1.91
804,1.91,4.88,1.3,9.07,4.47
805,1.3,3.32,1.91,2.9699999999999998,2.18
806,9.67,9.67,4.47,4.39,9999.0
807,4.47,4.88,1.3,1.3,2.42
808,2.42,9999.0,9.67,1.3,4.47
809,4.05,9999.0,9.67,4.47,2.18
810,9999.0,1.3,4.47,4.88,9.67
811,2.7800000000000002,1.3,2.42,4.88,2.18
812,0.69,0.0,7.180000000000001,4.4,0.0
813,0.69,0.69,7.180000000000001,4.4,0.0
814,0.69,0.69,7.180000000000001,4.4,0.0
815,6.85,6.85,9.709999999999999,19.8,22.830000000000002
816,9.809999999999999,6.85,19.8,19.8,22.830000000000002
817,1.53,2.84,8.7,9999.0,0.8
818,2.41,4.69,2.86,9999.0,1.32
819,9999.0,0.0,2.29,9999.0,13.87
820,9999.0,12.070000000000002,9999.0,8.850000000000001,2.86
821,6.85,8.62,11.059999999999999,16.16,2.71
822,2.71,8.1,0.0,11.059999999999999,14.55
823,0.0,3.61,11.52,12.93,7.359999999999999
824,8.1,9.86,7.359999999999999,16.16,11.52
825,7.359999999999999,14.55,2.96,8.62,2.86
826,0.0,9.86,7.359999999999999,12.93,2.71
827,0.0,9.86,2.71,13.129999999999999,9999.0
828,11.059999999999999,11.52,9.86,2.71,8.62
829,9999.0,13.129999999999999,11.059999999999999,14.55,8.1
830,2.96,8.1,8.62,0.0,9.79
831,9.86,12.93,11.52,1.5,8.1
832,3.34,11.059999999999999,7.359999999999999,9.86,9.79
833,7.359999999999999,2.71,3.34,0.0,1.5
834,0.0,9.86,9.79,2.86,12.93
835,2.41,1.32,9999.0,5.300000000000001,8.850000000000001
836,0.0,5.24,12.070000000000002,9.2,13.87
837,2.41,12.070000000000002,9999.0,13.299999999999999,10.170000000000002
838,4.69,5.24,1.32,0.0,9999.0
839,9999.0,5.71,3.33,0.0,4.47
840,0.0,3.76,13.809999999999999,3.76,5.71
841,6.99,13.809999999999999,5.71,3.76,9999.0
842,0.0,12.549999999999999,5.300000000000001,0.0,8.2
843,12.549999999999999,9999.0,2.29,8.850000000000001,9.62
844,0.0,8.2,9.62,2.41,13.87
845,12.070000000000002,9999.0,10.170000000000002,2.29,9999.0
846,8.760000000000002,0.0,8.760000000000002,1.32,9999.0
847,5.24,5.300000000000001,13.299999999999999,9999.0,4.69
848,2.86,9999.0,8.760000000000002,9.2,9.62
849,10.27,5.24,9999.0,0.0,9999.0
850,9.2,9999.0,8.850000000000001,10.170000000000002,8.6
851,12.549999999999999,9999.0,9.2,9999.0,8.760000000000002
852,6.99,13.009999999999998,9.459999999999999,6.38,8.88
853,4.47,0.0,6.38,6.99,7.92
854,0.0,9999.0,7.92,6.99,8.88
855,8.88,6.38,4.47,7.92,9.459999999999999
856,2.6799999999999997,2.55,0.0,3.1799999999999997,3.13
857,17.54,3.13,9999.0,1.38,17.75
858,3.13,2.6799999999999997,9999.0,17.54,17.75
859,7.33,9999.0,4.21,3.6100000000000003,8.29
860,4.39,2.7800000000000002,2.18,4.05,3.32
861,3.32,3.32,1.91,1.3,4.47
862,9999.0,14.45,3.6100000000000003,7.300000000000001,7.21
863,9999.0,7.33,4.21,7.300000000000001,0.0
864,14.45,12.23,11.690000000000001,7.21,9.05
865,5.84,3.6100000000000003,2.11,7.300000000000001,14.45
866,3.6100000000000003,11.55,15.360000000000001,10.260000000000002,7.47
867,11.55,9999.0,9.05,4.21,2.11
868,5.99,1.5,7.33,5.84,10.260000000000002
869,13.190000000000001,5.99,14.45,7.21,5.84
870,4.21,1.5,11.690000000000001,7.64,11.690000000000001
871,4.21,11.690000000000001,14.48,2.11,1.5
872,10.260000000000002,14.48,2.29,1.5,2.11
873,10.260000000000002,3.6100000000000003,2.11,9999.0,0.0
874,3.96,9999.0,2.29,14.48,3.6100000000000003
875,9.05,5.99,15.360000000000001,11.55,9999.0
876,9.86,7.359999999999999,9.86,1.5,3.61
877,0.0,2.96,14.55,6.85,14.55
878,12.23,14.48,9.16,7.300000000000001,11.690000000000001
879,9.05,12.330000000000002,9999.0,2.29,5.99
880,3.96,4.21,10.82,5.84,7.33
881,1.5,7.47,7.47,3.96,7.64
882,9999.0,9.16,7.21,12.330000000000002,9999.0
883,8.29,7.47,9999.0,10.260000000000002,10.82
884,10.82,7.21,11.690000000000001,14.48,7.33
885,7.47,2.29,15.360000000000001,10.260000000000002,13.190000000000001
886,13.190000000000001,15.360000000000001,0.0,10.260000000000002,4.21
887,3.67,8.040000000000001,10.27,4.44,3.67
888,8.629999999999999,8.040000000000001,4.44,3.67,3.67
889,5.84,2.11,4.21,1.5,10.82
890,8.29,7.64,3.6100000000000003,7.300000000000001,10.260000000000002
891,2.11,9999.0,0.0,11.690000000000001,9.16
892,1.5,14.48,1.5,8.29,2.29
893,12.23,4.21,1.5,14.45,7.300000000000001
894,14.45,7.33,9.16,4.21,13.190000000000001
895,12.23,2.11,3.96,15.360000000000001,9.16
896,8.62,7.359999999999999,6.85,11.059999999999999,8.1
897,13.129999999999999,6.85,11.059999999999999,8.1,13.129999999999999
898,3.6100000000000003,14.45,9.16,4.21,9999.0
899,3.96,12.330000000000002,5.84,2.11,15.360000000000001
900,3.96,13.190000000000001,9999.0,7.64,8.29
901,3.77,18.52,9999.0,3.77,1.73
902,18.52,1.73,0.0,10.34,3.77
903,18.52,0.0,0.0,9999.0,3.77
904,5.58,6.89,3.0300000000000002,2.55,1.28
905,17.75,1.38,6.89,17.54,0.0
906,3.0300000000000002,1.28,5.58,2.55,9999.0
907,12.23,1.5,4.21,7.64,14.48
908,11.690000000000001,11.55,9999.0,8.29,7.47
909,14.45,3.96,9999.0,10.82,3.96
910,2.29,7.64,12.23,5.99,14.48
911,13.190000000000001,9999.0,14.45,5.84,4.21
912,9.16,13.190000000000001,10.82,1.5,7.47
913,15.360000000000001,5.99,14.45,5.84,7.47
914,3.0700000000000003,3.0700000000000003,4.16,0.0,8.19
915,4.16,9.05,4.16,0.0,8.19
916,8.1,7.359999999999999,1.5,14.55,2.86
917,0.0,12.93,12.93,2.71,1.5
918,9.79,13.129999999999999,14.55,0.0,9.86
919,2.96,6.85,1.5,13.129999999999999,8.1
920,8.299999999999999,11.259999999999998,1.73,8.67,9.58
921,9.07,4.88,2.7800000000000002,2.7800000000000002,2.9699999999999998
922,8.1,5.24,3.7800000000000002,5.4,8.059999999999999
923,5.24,5.4,8.059999999999999,5.029999999999999,0.0
924,4.85,10.84,14.72,12.91,6.17
925,10.84,4.85,7.91,12.91,15.94
926,12.91,15.94,14.72,4.85,7.91
927,10.84,12.91,6.17,14.72,7.91
928,2.6,5.89,0.0,1.18,4.21
929,1.18,5.89,0.0,1.18,4.21
930,2.6,5.89,0.0,1.18,4.21
931,3.1799999999999997,5.58,2.6799999999999997,6.89,1.38
932,3.1799999999999997,4.99,9999.0,2.6799999999999997,1.38
933,0.88,6.88,1.4,4.22,13.169999999999998
934,18.56,0.0,3.5399999999999996,3.09,3.17
935,17.089999999999996,2.12,2.82,6.199999999999999,20.21
936,9.18,8.7,16.119999999999997,5.25,19.060000000000002
937,17.13,13.749999999999998,8.68,1.4,1.79
938,3.13,7.78,3.09,5.19,2.49
939,9999.0,9999.0,9999.0,9999.0,9999.0
940,9999.0,9999.0,9999.0,9999.0,9999.0
941,9999.0,9999.0,9999.0,9999.0,9999.0
942,13.129999999999999,16.65,9.3,16.799999999999997,9.3
943,13.71,14.68,14.91,12.759999999999998,13.75
944,5.3,11.829999999999998,13.71,11.829999999999998,24.549999999999997
945,7.66,4.95,5.74,7.66,8.81
946,0.0,6.83,8.1,5.029999999999999,8.059999999999999
947,3.97,5.24,3.7800000000000002,8.1,5.029999999999999
948,17.75,0.0,1.28,2.6799999999999997,2.55
949,3.13,0.0,17.75,3.0300000000000002,1.38
950,5.58,1.38,0.0,9999.0,1.38
951,7.91,10.84,14.72,12.91,4.85
952,4.85,6.17,15.94,7.91,15.94
953,2.8099999999999996,1.41,3.9699999999999998,5.18,3.3099999999999996
954,12.91,4.85,14.72,15.94,10.84
955,15.94,4.85,12.91,14.72,6.17
956,10.84,15.94,7.91,4.85,6.17
957,16.92,18.73,15.46,19.43,13.8
958,3.24,15.05,7.1,6.99,4.98
959,3.24,4.7,6.99,4.98,3.0700000000000003
960,7.66,4.95,8.81,5.0600000000000005,8.81
961,7.66,5.0600000000000005,5.74,5.0600000000000005,8.81
962,8.7,3.6900000000000004,6.13,6.13,2.5700000000000003
963,5.2,8.7,2.21,0.8,2.5700000000000003
964,8.7,2.5700000000000003,3.6900000000000004,6.13,0.62
965,2.5700000000000003,0.8,5.2,8.7,1.9300000000000002
966,19.32,19.32,11.96,6.07,6.05
967,6.85,5.62,10.68,5.86,12.2
968,4.71,23.48,1.18,23.64,5.56
969,8.01,5.62,12.68,4.949999999999999,5.62
970,8.51,14.61,1.18,21.31,3.92
971,9.809999999999999,9.809999999999999,9.709999999999999,19.8,22.830000000000002
972,9.709999999999999,6.85,9.709999999999999,19.8,22.830000000000002
