"dist1","dist2","dist3","dist4","dist5","dist6","dist7","dist8","dist9","dist10"
1.677699,3.355398,1.1371071,2.4047019,0.9569098,6.2944781,0.4660275,1.7584771,0.062137,2.3052827
7.6739195,1.9511018,2.7899513,0.869918,3.3616117,0.062137,1.4167236,1.3608003,4.5049325,2.8396609
1.1371071,3.479672,1.5409976,2.7526691,5.219508,2.8334472,2.1064443,1.9697429,0.062137,3.168987
0.062137,2.4047019,2.982576,7.4999359,1.9821703,3.5853049,0.7953536,4.1383242,1.2986633,1.0998249
1.7895456,7.4440126,1.7522634,7.6739195,2.0629484,3.9270584,0.869918,1.9511018,2.7899513,2.8396609
1.7025538,2.8334472,1.9013922,2.2804279,5.4494149,2.9515075,1.5409976,2.4419841,0.062137,2.7526691
1.0998249,4.1383242,6.5430261,2.6470362,2.4047019,3.479672,7.4999359,3.7530748,2.982576,1.2986633
2.2866416,2.1064443,3.479672,3.168987,1.1371071,1.5409976,1.7025538,2.9515075,2.8334472,1.9013922
7.2638153,2.858302,4.3247352,3.5853049,3.2746199,3.7468611,2.7588828,2.0070251,0.062137,3.0571404
0.9569098,2.0940169,3.355398,0.8264221,1.367014,0.4660275,1.24274,1.7584771,6.2944781,1.2116715
2.1064443,1.9013922,5.219508,1.9697429,3.479672,2.8334472,2.7526691,2.0318799,1.5409976,2.2804279
1.3483729,1.2986633,4.1383242,2.0070251,1.9821703,1.0998249,3.479672,3.5853049,6.5430261,7.4999359
1.8827511,2.0753758,0.8637043,2.0318799,1.3483729,1.8454689,1.4850743,3.168987,2.0940169,2.8458746
3.5853049,1.3483729,2.4047019,1.6466305,6.5430261,3.7530748,2.7899513,0.062137,4.1383242,2.982576
1.8454689,1.8827511,2.0753758,2.0318799,6.400111,1.4850743,0.8637043,2.8334472,2.8396609,3.231124
7.4999359,2.0070251,1.3483729,3.5853049,2.982576,2.7899513,1.0998249,0.062137,6.5430261,0.7953536
0.7953536,1.3483729,0.062137,3.479672,4.1383242,3.5853049,3.7530748,1.9821703,2.982576,1.2986633
2.8334472,2.2866416,3.168987,0.062137,5.4494149,2.2804279,1.7025538,1.5409976,5.219508,3.479672
1.5409976,5.219508,2.1064443,1.7025538,2.8334472,5.4494149,2.4419841,1.9013922,2.2866416,1.1371071
2.0629484,2.8396609,3.3616117,4.5049325,2.2866416,1.3608003,0.869918,1.4167236,2.7899513,7.4440126
3.2746199,7.2638153,2.0070251,4.3247352,2.858302,7.4937222,3.7468611,2.1064443,3.5853049,3.0571404
1.3173044,1.9013922,1.4850743,2.0070251,6.524385,0.8264221,2.0070251,2.7775239,0.062137,0.9196276
3.6598693,4.3247352,3.1627733,3.8897762,3.5231679,4.1383242,2.2804279,0.6400111,3.355398,1.2178852
7.4999359,0.7953536,4.1383242,2.982576,1.2986633,1.3483729,3.479672,3.5853049,1.9821703,1.0998249
1.0811838,6.772933,1.2551674,0.9196276,0.7953536,6.0583575,3.4113213,0.8637043,2.2555731,2.7526691
2.6470362,1.6466305,2.0070251,2.982576,2.7899513,7.4999359,3.479672,1.3483729,1.0998249,0.7953536
0.4660275,2.0940169,0.9569098,6.524385,1.7584771,0.8264221,1.2116715,6.2944781,2.4047019,1.8765374
3.4113213,3.231124,0.6400111,0.062137,3.8897762,3.7095789,4.5111462,3.1006363,4.5049325,3.6598693
2.7775239,1.7025538,3.4237487,2.7775239,3.0260719,4.1258968,3.7468611,3.3243295,3.9270584,0.6400111
3.355398,3.4113213,3.6598693,3.7095789,1.2178852,4.5049325,4.3247352,2.2804279,3.5231679,0.6400111
3.5790912,3.8089981,3.4237487,2.7153869,3.1379185,2.7775239,3.9270584,3.7468611,0.062137,4.1258968
0.9569098,1.9821703,0.062137,0.8637043,0.5530193,0.9817646,6.8412837,3.3243295,2.0318799,0.869918
1.0998249,2.6470362,1.2986633,0.7953536,3.479672,1.9821703,2.7899513,1.3483729,3.5853049,1.6466305
2.7775239,3.7530748,1.7025538,3.7468611,0.6400111,2.7775239,3.5790912,3.4237487,3.0260719,2.8458746
1.9697429,2.2866416,5.4494149,1.7025538,2.2804279,2.0318799,2.9515075,5.219508,2.7526691,1.1371071
2.8458746,0.6400111,3.1379185,3.3243295,0.062137,2.7775239,2.7775239,1.7025538,0.8326358,3.4237487
2.2804279,3.479672,5.4494149,1.1371071,2.7526691,2.4419841,0.062137,5.219508,2.0318799,2.8334472
2.7775239,1.7025538,3.3243295,2.7775239,3.7530748,3.0260719,3.1379185,0.062137,3.7468611,3.8089981
2.7775239,3.355398,2.0940169,0.8264221,0.9569098,2.4047019,0.062137,1.24274,1.677699,6.2944781
0.062137,1.1371071,6.2944781,1.8765374,2.3052827,0.4660275,1.2116715,3.355398,1.367014,1.24274
1.677699,2.4047019,1.1371071,2.3052827,0.8264221,1.2116715,1.367014,1.7584771,1.24274,6.2944781
3.5790912,2.8458746,2.7153869,3.4237487,3.1379185,0.6400111,4.1258968,0.8326358,2.7775239,3.3243295
6.8412837,6.9407029,6.6548727,2.1561539,6.2944781,6.2323411,0.062137,7.4440126,6.2944781,5.219508
0.8326358,1.7025538,0.062137,3.8089981,3.7468611,2.7153869,3.4237487,3.5790912,3.1379185,2.8458746
3.5790912,3.6598693,7.642851,6.2944781,7.4440126,6.2944781,6.2323411,6.5430261,5.2567902,5.219508
3.1006363,1.9448881,6.462248,0.7704988,0.9693372,0.6089426,0.9444824,1.1743893,1.367014,0.372822
2.6470362,2.982576,2.4047019,2.0070251,2.7899513,1.0998249,1.6466305,1.3483729,6.5430261,3.479672
1.1743893,2.7153869,0.9693372,0.372822,0.9444824,6.462248,0.6089426,2.547617,3.1006363,1.0998249
3.7530748,1.6466305,3.479672,0.7953536,2.7899513,2.0070251,2.982576,1.0998249,6.5430261,2.4047019
0.062137,2.4419841,0.7704988,0.372822,6.462248,2.547617,1.9448881,0.9444824,1.7522634,1.367014
1.9821703,4.1383242,3.7530748,1.0998249,6.5430261,1.2986633,1.6466305,2.0070251,2.6470362,2.4047019
3.1006363,0.7704988,0.062137,2.7153869,6.2323411,0.9693372,2.4419841,1.9448881,2.547617,1.367014
4.1383242,0.062137,0.7953536,2.7899513,2.982576,6.5430261,3.7530748,2.4047019,2.0070251,1.6466305
0.372822,0.6089426,3.1006363,1.0998249,0.9444824,2.547617,0.7704988,1.9448881,0.062137,1.7460497
4.1383242,7.4999359,1.3483729,2.982576,1.2986633,3.479672,2.0070251,0.7953536,3.5853049,1.9821703
6.462248,2.4419841,0.372822,1.7522634,1.9448881,6.2323411,2.547617,0.062137,0.9693372,1.1743893
0.7953536,1.9821703,3.5853049,4.1383242,1.3483729,7.4999359,3.479672,6.5430261,2.0070251,1.0998249
6.2323411,0.372822,1.0998249,1.7460497,2.4419841,0.7704988,2.547617,0.6089426,0.9444824,1.7522634
2.6470362,3.479672,1.0998249,1.2986633,3.7530748,7.4999359,2.7899513,0.7953536,0.062137,2.982576
0.9569098,2.3052827,2.7775239,1.2116715,1.367014,3.355398,6.2944781,1.677699,2.0940169,1.8765374
5.2567902,1.8454689,6.400111,1.1743893,2.0940169,2.8334472,0.062137,3.231124,0.8637043,1.4850743
3.5790912,2.8458746,2.7775239,3.7530748,2.7775239,0.6400111,1.7025538,2.7153869,3.9270584,0.062137
1.7460497,2.7153869,1.0998249,1.367014,2.4419841,0.372822,1.1743893,0.9444824,6.462248,0.7704988
2.0070251,2.0070251,1.9013922,6.524385,1.3173044,6.2944781,1.4850743,0.8264221,0.6089426,0.9196276
1.1743893,0.9693372,1.7460497,0.7704988,0.6089426,1.367014,3.1006363,6.2323411,1.0998249,2.7153869
0.9817646,1.9821703,1.2551674,6.8412837,0.062137,3.3243295,0.8637043,2.5538307,2.1375128,0.869918
3.1006363,0.9693372,1.1743893,2.547617,1.9448881,0.372822,0.9444824,1.367014,6.2323411,0.6089426
1.3608003,1.3545866,1.6466305,1.8454689,3.1379185,1.4726469,1.2800222,0.4225316,1.5409976,2.3674197
1.9448881,0.062137,1.7460497,0.7704988,1.0998249,2.547617,2.7153869,0.372822,6.462248,1.367014
0.062137,1.4726469,3.4237487,1.8827511,2.9515075,6.9407029,7.1706098,0.7704988,3.8089981,1.7895456
1.367014,2.7153869,0.7704988,0.372822,1.7522634,1.1743893,1.7460497,1.0998249,1.9448881,6.2323411
0.8637043,2.2555731,6.772933,0.062137,2.858302,0.7953536,1.677699,3.0260719,0.9196276,1.0811838
1.9821703,2.6470362,2.0070251,1.3483729,2.7899513,3.479672,1.0998249,4.1383242,1.6466305,6.5430261
2.8458746,3.231124,3.2746199,1.3483729,2.8396609,0.062137,1.4850743,6.400111,1.1743893,2.0940169
1.2116715,2.3052827,1.367014,1.677699,6.524385,0.4660275,1.24274,2.0940169,2.4047019,2.7775239
3.5853049,0.7953536,1.2986633,2.6470362,2.4047019,1.0998249,1.3483729,7.4999359,3.479672,3.7530748
6.524385,3.1627733,0.4225316,2.0070251,0.9196276,6.2944781,1.4105099,0.6089426,1.9013922,2.7775239
6.5430261,1.9821703,2.7899513,1.3483729,0.062137,1.6466305,3.479672,3.5853049,0.7953536,1.0998249
1.24274,3.355398,2.4047019,2.7775239,2.3052827,1.2116715,1.7584771,0.9569098,1.677699,0.4660275
2.0070251,1.2986633,2.6470362,0.062137,2.982576,0.7953536,3.479672,6.5430261,7.4999359,2.4047019
6.524385,0.4660275,1.24274,6.2944781,2.7775239,2.0940169,1.367014,2.4047019,0.8264221,1.8765374
3.5853049,0.062137,7.4937222,2.858302,2.547617,1.24274,2.1064443,4.3247352,2.1375128,2.7588828
3.479672,1.9013922,2.4419841,0.062137,2.1064443,2.0318799,1.5409976,5.4494149,2.9515075,2.2866416
3.4858857,2.7588828,1.9511018,2.1375128,2.858302,0.062137,1.24274,1.6466305,3.0571404,3.2746199
2.4419841,2.2866416,5.4494149,2.9515075,2.7526691,1.7025538,2.2804279,1.1371071,5.219508,1.9013922
4.1383242,1.9821703,0.062137,3.7530748,6.5430261,0.7953536,7.4999359,3.5853049,1.0998249,2.0070251
4.5049325,3.4113213,0.062137,3.6598693,3.1627733,3.5231679,3.7095789,3.8089981,4.5111462,4.1383242
3.8897762,0.6400111,3.6598693,3.1006363,3.231124,3.4113213,0.062137,4.5111462,3.7095789,2.2804279
2.3052827,2.4047019,1.7584771,1.24274,6.524385,1.677699,2.7775239,1.367014,0.9569098,6.2944781
2.982576,0.062137,2.7899513,6.5430261,0.7953536,1.2986633,7.4999359,1.6466305,4.1383242,2.6470362
2.0940169,2.7775239,1.7584771,1.2116715,0.4660275,1.367014,0.9569098,1.1371071,0.8264221,2.3052827
0.4660275,1.677699,1.24274,1.1371071,3.355398,1.7584771,2.0940169,0.8264221,2.3052827,1.8765374
0.8264221,1.1371071,1.24274,6.2944781,0.9569098,6.524385,0.062137,1.7584771,3.355398,1.2116715
1.7522634,6.462248,1.0998249,0.7704988,2.547617,1.1743893,1.7460497,1.9448881,3.1006363,2.4419841
2.7899513,2.4047019,1.0998249,6.5430261,1.9821703,1.6466305,0.062137,4.1383242,2.982576,1.2986633
0.9444824,1.9448881,0.7704988,1.7522634,1.1743893,0.372822,2.7153869,0.9693372,0.062137,3.1006363
0.8264221,1.677699,1.24274,1.7584771,1.1371071,2.4047019,1.367014,2.0940169,6.524385,6.2944781
4.1258968,3.0260719,3.4237487,3.3243295,3.9270584,2.7775239,1.7025538,0.062137,2.7153869,3.5790912
2.4047019,0.062137,1.3483729,2.982576,0.7953536,7.4999359,2.6470362,3.479672,1.9821703,1.6466305
2.8334472,1.9013922,2.1064443,2.2866416,2.0318799,2.7526691,5.219508,2.2804279,3.479672,2.4419841
1.1371071,1.2116715,2.4047019,3.355398,6.2944781,0.9569098,2.0940169,6.524385,2.7775239,2.3052827
1.2800222,6.0583575,3.4113213,2.7526691,0.9196276,1.677699,0.8637043,3.0260719,1.0811838,1.2551674
1.367014,2.0940169,6.2944781,2.4047019,2.3052827,3.355398,0.062137,1.1371071,0.9569098,1.7584771
1.2800222,6.0583575,0.8637043,1.677699,2.0629484,1.2551674,0.062137,6.772933,2.7526691,0.7953536
1.8765374,0.4660275,3.355398,1.24274,2.3052827,1.677699,2.4047019,1.7584771,0.062137,2.0940169
0.9196276,0.8637043,2.7526691,6.0583575,0.062137,1.677699,6.772933,1.0811838,0.7953536,3.0260719
0.062137,1.367014,1.7584771,0.9569098,6.524385,2.4047019,1.24274,2.3052827,0.4660275,0.8264221
3.5853049,2.982576,1.0998249,2.4047019,3.479672,6.5430261,1.9821703,0.062137,2.7899513,1.6466305
3.355398,7.642851,2.8334472,2.6470362,7.8727579,1.3545866,0.8637043,1.4105099,2.0567347,2.7588828
4.1383242,2.6470362,1.0998249,1.6466305,3.5853049,1.9821703,2.4047019,6.5430261,3.7530748,7.4999359
1.3545866,2.6470362,1.7460497,0.062137,2.8334472,7.8727579,2.7588828,7.642851,0.869918,2.0567347
3.7530748,7.4999359,2.7899513,0.062137,2.0070251,1.9821703,0.7953536,3.5853049,1.0998249,6.5430261
1.3483729,2.6470362,3.5853049,3.479672,2.0070251,1.2986633,0.7953536,0.062137,1.9821703,2.4047019
2.982576,2.6532499,1.9697429,3.3616117,2.2555731,0.062137,4.5794969,1.9448881,2.5538307,2.0070251
2.2866416,5.219508,2.2804279,3.479672,5.4494149,1.5409976,2.4419841,0.062137,2.1064443,1.1371071
2.7588828,1.7460497,2.8334472,4.5111462,1.4105099,1.4105099,7.642851,7.8727579,0.062137,2.8334472
2.7899513,1.0998249,3.5853049,1.9821703,2.4047019,1.2986633,2.0070251,3.479672,6.5430261,7.4999359
1.9697429,4.34959,2.3674197,0.8326358,3.355398,1.2178852,3.3616117,2.5538307,3.4858857,0.062137
2.7775239,3.3243295,3.5790912,4.1258968,2.7775239,1.7025538,2.8458746,2.7153869,3.7468611,3.9270584
2.1064443,4.3247352,2.1375128,3.4858857,0.062137,1.24274,3.7468611,3.0571404,1.9511018,7.4937222
1.2116715,6.524385,3.355398,1.7584771,2.0940169,1.367014,2.4047019,1.8765374,1.24274,0.062137
7.4999359,2.7899513,2.0070251,1.2986633,2.6470362,2.4047019,2.982576,0.062137,0.7953536,4.1383242
1.7025538,1.1371071,2.7526691,2.2804279,1.9013922,2.0318799,2.4419841,5.4494149,2.9515075,1.5409976
4.1258968,2.7775239,3.7530748,3.4237487,2.8458746,3.3243295,3.1379185,0.8326358,0.062137,3.0260719
1.6466305,6.5430261,2.982576,2.0070251,2.7899513,0.7953536,2.6470362,4.1383242,7.4999359,2.4047019
0.062137,2.8458746,3.9270584,3.7530748,2.7775239,3.0260719,3.1379185,3.8089981,1.7025538,0.8326358
2.0318799,2.1064443,1.7025538,2.7526691,5.219508,0.062137,1.9697429,1.5409976,2.4419841,3.168987
3.7530748,4.1383242,6.5430261,1.9821703,2.6470362,3.5853049,1.3483729,1.0998249,7.4999359,1.2986633
1.3483729,2.8396609,2.0318799,6.400111,1.1743893,3.2746199,2.8334472,2.0753758,2.8458746,1.8827511
2.1064443,2.858302,3.5853049,0.062137,7.2638153,1.6466305,4.3247352,2.547617,3.4858857,2.1375128
4.5049325,3.4113213,0.6400111,4.5111462,1.2178852,3.8897762,3.231124,2.2804279,3.8089981,4.3247352
2.9515075,2.2866416,2.7526691,2.2804279,1.9697429,1.1371071,2.1064443,5.4494149,1.9013922,2.8334472
2.0318799,3.2746199,6.400111,3.168987,1.8827511,2.8458746,2.8396609,1.3483729,2.0753758,0.8637043
2.982576,3.5853049,0.062137,4.1383242,7.4999359,2.7899513,2.6470362,1.3483729,2.4047019,3.479672
3.231124,5.2567902,1.8827511,1.1743893,2.8334472,2.0940169,1.3483729,3.168987,2.0753758,1.4850743
3.7530748,3.479672,1.2986633,6.5430261,1.3483729,2.982576,1.9821703,2.6470362,2.4047019,2.0070251
6.524385,6.524385,6.462248,5.4494149,2.1561539,4.5794969,3.8089981,7.0711906,7.8727579,6.400111
2.6470362,4.1383242,0.7953536,3.479672,1.0998249,3.7530748,1.2986633,7.4999359,1.3483729,3.5853049
0.062137,1.3483729,1.9821703,0.7953536,1.2986633,2.7899513,3.479672,2.982576,1.0998249,1.6466305
1.3483729,2.0753758,3.231124,2.8458746,2.0940169,1.4850743,5.2567902,0.8637043,1.8827511,0.062137
1.8454689,3.2746199,1.3483729,3.168987,2.8458746,2.0318799,2.8396609,1.4850743,2.0753758,3.231124
4.1383242,3.7530748,3.5853049,7.4999359,0.062137,1.0998249,0.7953536,1.3483729,1.6466305,2.7899513
1.1743893,2.8334472,2.8396609,2.0318799,1.8827511,0.8637043,0.062137,1.8454689,1.3483729,3.168987
0.062137,1.3483729,1.2986633,2.982576,1.0998249,3.479672,6.5430261,1.9821703,0.7953536,4.1383242
1.4850743,3.231124,6.400111,0.8637043,2.0318799,2.0753758,2.8334472,1.8827511,1.3483729,2.0940169
7.2638153,2.858302,2.547617,2.0070251,1.9511018,3.7468611,4.3247352,3.2746199,2.1375128,3.0571404
1.4850743,3.168987,5.2567902,1.3483729,6.400111,2.0318799,2.0753758,1.8454689,2.0940169,2.8458746
0.6400111,0.062137,3.231124,3.7095789,3.1627733,3.8089981,3.1006363,4.5111462,4.3247352,1.2178852
6.6548727,3.6598693,3.5790912,4.34959,6.9407029,7.4440126,6.2944781,6.2944781,6.2323411,6.5430261
3.9270584,3.0260719,3.5790912,3.4237487,2.7153869,4.1258968,3.8089981,0.6400111,0.8326358,2.7775239
2.7526691,5.4494149,1.1371071,1.7025538,2.8334472,2.2866416,5.219508,2.9515075,3.168987,3.479672
4.34959,5.219508,6.2323411,6.2944781,5.2567902,7.4440126,6.9407029,7.2638153,6.6548727,3.6598693
3.231124,0.062137,2.8396609,3.2746199,2.8458746,6.400111,1.3483729,3.168987,2.0753758,1.8454689
1.8765374,3.355398,0.8264221,1.367014,2.3052827,2.7775239,0.9569098,1.24274,1.2116715,2.4047019
3.231124,5.2567902,2.0318799,3.2746199,2.8458746,2.0940169,2.8334472,0.8637043,1.3483729,2.8396609
6.524385,1.8765374,2.7775239,2.0940169,0.4660275,1.7584771,0.062137,3.355398,1.677699,1.367014
3.0260719,2.7153869,3.9270584,3.1379185,0.8326358,3.7530748,0.062137,0.6400111,3.7468611,2.7775239
7.4999359,3.7530748,2.0070251,4.1383242,2.7899513,0.062137,2.6470362,0.7953536,6.5430261,2.4047019
3.7468611,3.4858857,2.0070251,2.858302,7.4937222,1.9511018,1.6466305,1.24274,7.2638153,0.062137
3.0260719,2.7153869,2.7775239,3.5790912,3.7468611,3.3243295,0.062137,3.4237487,3.8089981,1.7025538
1.9013922,2.1064443,3.479672,1.1371071,5.219508,1.7025538,2.0318799,2.4419841,2.7526691,0.062137
2.982576,2.0070251,1.9821703,4.1383242,0.062137,2.4047019,3.479672,3.5853049,6.5430261,3.7530748
1.2178852,2.2555731,0.8326358,1.9448881,3.3616117,2.982576,4.5794969,2.5538307,0.062137,2.0070251
0.7953536,2.0070251,7.4999359,3.479672,1.2986633,4.1383242,2.6470362,2.982576,3.5853049,0.062137
3.9270584,3.3243295,4.1258968,3.1379185,0.6400111,3.4237487,3.5790912,2.7153869,2.8458746,2.7775239
3.3243295,3.8089981,2.7775239,3.7530748,3.9270584,2.7153869,1.7025538,3.4237487,2.8458746,3.7468611
5.219508,1.9013922,1.1371071,1.5409976,0.062137,5.4494149,2.4419841,1.9697429,2.9515075,2.7526691
3.1006363,3.6598693,2.2804279,3.5231679,4.3247352,3.8897762,3.1627733,0.6400111,4.1383242,3.7095789
2.4047019,0.9569098,1.7584771,2.0940169,3.355398,1.2116715,6.2944781,1.1371071,1.677699,1.367014
0.062137,2.8334472,1.7025538,1.9697429,1.1371071,2.2866416,2.4419841,3.479672,2.9515075,5.219508
4.3247352,3.1627733,3.8897762,3.1006363,3.355398,3.7095789,4.5111462,0.6400111,4.1383242,2.2804279
2.2804279,1.1371071,1.5409976,2.0318799,2.4419841,0.062137,1.7025538,3.479672,2.2866416,5.4494149
0.062137,3.8897762,4.3247352,3.6598693,0.6400111,4.5111462,3.5231679,3.1006363,1.2178852,2.2804279
2.0940169,2.3052827,0.4660275,1.7584771,1.677699,0.8264221,6.2944781,0.062137,3.355398,2.7775239
2.2866416,2.8334472,2.7526691,3.168987,2.4419841,2.9515075,1.7025538,0.062137,2.1064443,3.479672
1.2178852,4.5049325,0.062137,2.2804279,3.6598693,3.1627733,3.8897762,3.8089981,0.6400111,3.355398
4.1383242,0.6400111,4.5111462,3.8897762,0.062137,3.7095789,3.1627733,3.8089981,4.3247352,2.2804279
2.7153869,3.7468611,1.7025538,2.8458746,4.1258968,3.7530748,3.8089981,0.8326358,3.3243295,0.062137
4.1383242,0.062137,1.6466305,2.7899513,3.7530748,1.2986633,2.4047019,0.7953536,1.9821703,3.479672
6.2323411,6.9407029,2.1561539,7.642851,5.2567902,6.6548727,0.062137,5.219508,3.6598693,6.8412837
6.2944781,7.2638153,3.5790912,6.0583575,7.642851,6.8412837,0.062137,5.219508,6.5430261,6.9407029
3.479672,1.2986633,7.4999359,6.5430261,2.982576,2.0070251,0.7953536,0.062137,4.1383242,1.3483729
1.24274,2.0940169,2.4047019,1.8765374,0.4660275,1.1371071,2.7775239,1.7584771,1.677699,0.9569098
3.8897762,3.5231679,3.231124,2.2804279,3.355398,3.6598693,3.8089981,4.1383242,3.4113213,4.5111462
4.34959,2.6532499,2.982576,1.9448881,2.3674197,2.3052827,2.5538307,2.2555731,2.0753758,3.3616117
0.4660275,0.8264221,1.2116715,1.24274,2.0940169,1.7584771,2.7775239,2.3052827,0.9569098,2.4047019
0.062137,2.5538307,4.34959,2.0070251,0.8326358,2.3674197,1.9697429,2.0753758,1.9448881,4.5794969
0.062137,3.4113213,4.5111462,4.3247352,3.355398,4.5049325,3.8897762,0.6400111,3.231124,3.7095789
1.2178852,1.9448881,2.5538307,0.062137,1.9697429,4.34959,2.0753758,3.355398,2.6532499,0.8326358
4.3247352,2.858302,3.0571404,1.6466305,2.1064443,2.7588828,3.4858857,1.9511018,3.7468611,7.4937222
1.2178852,2.0753758,2.3052827,4.34959,3.355398,3.4858857,1.9697429,2.0070251,2.6532499,2.2555731
1.9697429,2.7526691,3.479672,1.5409976,1.7025538,2.1064443,0.062137,2.2804279,5.4494149,1.1371071
4.1383242,3.7095789,3.355398,3.1627733,2.2804279,4.5111462,3.231124,3.4113213,3.1006363,0.6400111
5.219508,3.168987,1.1371071,2.4419841,1.9697429,2.7526691,2.9515075,1.7025538,3.479672,2.2866416
3.9270584,3.8089981,3.7530748,3.1379185,4.1258968,0.062137,2.7153869,0.8326358,2.7775239,2.8458746
1.3483729,0.7953536,2.982576,4.1383242,6.5430261,3.7530748,7.4999359,2.6470362,2.4047019,1.0998249
6.9407029,6.8412837,6.6548727,0.062137,6.2944781,3.6598693,6.2323411,3.5790912,2.1561539,5.219508
2.0070251,3.479672,1.0998249,4.1383242,7.4999359,3.7530748,1.2986633,1.6466305,0.7953536,0.062137
1.7025538,1.1371071,1.9697429,3.479672,1.9013922,1.5409976,2.2804279,2.9515075,2.2866416,2.7526691
1.2178852,3.231124,3.4113213,0.6400111,3.8089981,3.8897762,4.5049325,3.5231679,3.1627733,3.1006363
2.4047019,0.4660275,2.0940169,1.1371071,1.677699,0.062137,3.355398,1.7584771,2.7775239,2.3052827
2.8396609,1.4850743,1.3483729,2.0940169,2.0318799,1.1743893,2.8334472,1.8827511,3.231124,5.2567902
3.3243295,2.7153869,3.7468611,3.7530748,1.7025538,4.1258968,3.9270584,3.8089981,3.0260719,2.8458746
5.2567902,3.2746199,6.400111,3.231124,2.8458746,2.0318799,1.8827511,2.8396609,3.168987,1.3483729
3.1627733,3.1006363,4.1383242,3.6598693,3.355398,3.7095789,3.231124,4.3247352,3.4113213,0.062137
1.4105099,2.8334472,1.3545866,1.4105099,1.7460497,1.7584771,7.642851,2.6470362,2.8334472,4.5111462
6.8847796,0.062137,1.4726469,0.9693372,2.0070251,0.4225316,3.5231679,1.5409976,1.3545866,6.6548727
1.4167236,1.3608003,7.4440126,3.9270584,1.9511018,2.7899513,2.8396609,1.7895456,1.2116715,0.062137
0.062137,0.869918,2.0629484,7.6739195,2.8396609,7.4440126,1.7895456,1.9511018,1.7522634,1.3608003
2.3674197,1.2178852,2.3052827,2.0753758,1.9697429,2.982576,4.5794969,1.9448881,2.2555731,0.8326358
2.982576,2.7899513,3.7530748,6.5430261,3.479672,3.5853049,4.1383242,0.062137,2.4047019,1.2986633
2.982576,2.2555731,2.3674197,2.3052827,0.8326358,2.0070251,3.355398,1.9448881,3.3616117,4.5794969
3.5853049,0.7953536,3.479672,6.5430261,1.2986633,4.1383242,3.7530748,7.4999359,1.9821703,2.0070251
3.4858857,1.9697429,2.2555731,1.9448881,2.6532499,2.5538307,2.982576,2.3674197,2.3052827,2.0070251
3.479672,3.7530748,2.6470362,6.5430261,2.982576,2.0070251,1.6466305,1.0998249,0.7953536,2.7899513
3.5231679,0.062137,4.5111462,2.2804279,0.6400111,3.6598693,1.2178852,3.1006363,3.231124,4.3247352
0.062137,2.7153869,3.8089981,0.6400111,0.8326358,4.1258968,3.9270584,3.0260719,3.4237487,3.7530748
