"dist1","dist2","dist3","dist4","dist5","dist6","dist7","dist8","dist9","dist10"
4.5111462,0.062137,3.1627733,3.6598693,3.1006363,3.355398,4.3247352,3.7095789,3.5231679,0.6400111
0.062137,0.8326358,3.3616117,2.0070251,2.6532499,2.3674197,1.9697429,1.9448881,2.0753758,3.4858857
3.5790912,1.7025538,3.1379185,3.4237487,3.0260719,3.9270584,2.7153869,2.8458746,0.062137,3.3243295
0.062137,3.1627733,4.3247352,3.6598693,4.5111462,3.8897762,3.5231679,3.355398,0.6400111,4.1383242
3.0260719,3.3243295,3.5790912,2.7153869,2.8458746,4.1258968,1.7025538,0.6400111,3.7468611,3.9270584
3.1006363,0.062137,4.1383242,3.6598693,3.231124,3.355398,4.5049325,3.8089981,3.1627733,0.6400111
3.479672,1.9013922,2.2804279,5.219508,3.168987,5.4494149,2.4419841,1.7025538,1.5409976,2.8334472
1.24274,2.7775239,1.677699,1.367014,2.3052827,3.355398,6.2944781,0.4660275,1.7584771,1.2116715
2.4419841,1.7025538,2.8334472,1.9013922,1.9697429,1.1371071,2.7526691,2.2804279,2.1064443,3.479672
7.6739195,6.524385,6.524385,7.4999359,7.0711906,2.1561539,5.4494149,6.8847796,3.8897762,7.1706098
2.8334472,1.9013922,5.4494149,2.1064443,1.1371071,2.0318799,5.219508,2.2866416,2.7526691,2.4419841
6.524385,2.0940169,2.3052827,0.9569098,1.367014,0.4660275,3.355398,1.2116715,0.062137,0.8264221
1.9697429,3.479672,5.4494149,1.7025538,2.7526691,5.219508,2.1064443,1.1371071,0.062137,1.5409976
1.7584771,3.355398,0.9569098,2.4047019,1.8765374,1.2116715,0.8264221,0.4660275,1.677699,2.7775239
2.2866416,2.1064443,2.9515075,2.7526691,1.7025538,0.062137,1.9697429,5.219508,2.2804279,1.5409976
2.2555731,4.5794969,2.982576,0.8326358,3.355398,3.3616117,2.0753758,0.062137,2.5538307,2.3052827
2.0318799,2.8334472,1.7025538,2.1064443,2.2866416,2.9515075,1.5409976,5.4494149,0.062137,2.7526691
1.9013922,1.7025538,3.479672,2.1064443,2.4419841,1.1371071,2.2804279,5.4494149,2.9515075,2.7526691
3.7530748,0.8326358,0.062137,3.5790912,3.1379185,3.0260719,2.7775239,3.4237487,1.7025538,2.8458746
0.6400111,1.2178852,3.7095789,3.8897762,4.5111462,0.062137,3.231124,3.1006363,3.1627733,3.4113213
4.1258968,3.8089981,3.4237487,2.7775239,0.8326358,3.1379185,3.5790912,1.7025538,3.0260719,2.8458746
1.9013922,2.9515075,2.2804279,2.2866416,2.4419841,2.7526691,5.4494149,3.479672,1.5409976,0.062137
2.7588828,1.24274,1.9511018,7.2638153,2.1064443,1.6466305,3.5853049,3.0571404,2.858302,7.4937222
1.9013922,3.479672,1.5409976,1.7025538,2.0318799,2.2866416,2.9515075,2.1064443,2.4419841,3.168987
0.372822,2.2555731,6.0583575,0.9196276,2.0567347,3.4113213,0.8637043,2.858302,1.2551674,6.772933
2.1064443,2.858302,2.547617,7.4937222,3.0571404,2.7588828,3.2746199,1.9511018,2.1375128,4.3247352
0.6400111,3.9270584,3.5790912,1.7025538,3.3243295,0.062137,0.8326358,3.7468611,3.8089981,3.0260719
2.8458746,3.7468611,0.8326358,3.3243295,0.062137,0.6400111,3.7530748,2.7775239,3.5790912,3.1379185
2.1375128,3.2746199,3.7468611,3.0571404,2.0070251,2.7588828,7.4937222,3.5853049,2.1064443,1.6466305
4.1258968,0.6400111,3.5790912,3.4237487,3.1379185,2.8458746,2.7153869,3.8089981,3.7468611,3.7530748
1.9697429,2.0318799,2.7526691,3.168987,2.9515075,0.062137,2.2804279,1.5409976,2.4419841,1.9013922
1.6466305,1.5409976,1.8454689,1.3545866,6.8847796,6.6548727,3.1379185,1.4726469,1.2800222,0.5530193
2.6532499,4.34959,2.3052827,2.982576,2.5538307,2.3674197,4.5794969,2.2555731,0.8326358,2.0070251
3.7095789,4.3247352,3.6598693,2.2804279,3.1627733,3.231124,0.062137,3.355398,3.1006363,0.6400111
1.6466305,1.4167236,0.8264221,0.6089426,1.9013922,1.4850743,0.4225316,0.9196276,6.524385,2.0070251
2.4047019,0.062137,1.9821703,7.4999359,4.1383242,2.982576,2.6470362,3.7530748,1.2986633,1.3483729
2.7775239,2.7153869,3.7530748,1.7025538,3.3243295,3.9270584,4.1258968,0.6400111,3.8089981,2.8458746
4.5049325,4.5111462,3.4113213,3.8089981,3.8897762,0.062137,1.2178852,3.231124,4.1383242,4.3247352
3.7530748,3.0260719,2.8458746,4.1258968,0.8326358,3.5790912,3.9270584,3.3243295,3.4237487,2.7153869
3.4113213,3.1006363,2.2804279,3.7095789,0.6400111,4.5111462,0.062137,4.3247352,3.355398,3.231124
3.8089981,2.7775239,0.062137,3.4237487,0.6400111,4.1258968,3.9270584,3.7468611,3.0260719,1.7025538
3.7095789,4.5111462,3.1006363,4.5049325,3.231124,4.3247352,3.6598693,3.5231679,0.6400111,3.355398
3.7095789,3.8089981,4.5111462,3.231124,4.3247352,4.5049325,1.2178852,3.355398,3.1006363,2.2804279
3.7468611,0.062137,3.5790912,2.8458746,1.7025538,0.8326358,3.4237487,3.1379185,4.1258968,3.7530748
2.7153869,3.5790912,3.8089981,3.4237487,3.1379185,2.7775239,3.7530748,0.062137,2.8458746,4.1258968
2.1561539,0.062137,6.9407029,6.0583575,6.2944781,6.2944781,7.2638153,6.6548727,7.642851,6.5430261
1.7584771,6.524385,2.3052827,0.8264221,3.355398,1.8765374,0.9569098,0.062137,1.1371071,2.4047019
3.4237487,2.7153869,3.8089981,3.7530748,3.9270584,0.8326358,1.7025538,3.0260719,2.7775239,2.8458746
4.34959,0.062137,5.2567902,2.1561539,5.219508,6.5430261,7.2638153,6.6548727,7.4440126,6.8412837
2.0318799,2.8334472,2.4419841,3.168987,1.5409976,1.7025538,1.9697429,5.4494149,5.219508,2.2804279
3.4113213,0.6400111,3.8897762,3.5231679,3.355398,4.3247352,2.2804279,3.7095789,4.5049325,3.231124
5.4494149,2.1064443,2.9515075,2.4419841,1.1371071,5.219508,3.168987,1.9697429,1.9013922,2.2804279
4.5049325,4.5111462,3.7095789,3.231124,3.5231679,0.062137,3.1627733,1.2178852,4.1383242,3.8897762
3.479672,0.062137,2.4419841,2.8334472,1.1371071,5.4494149,1.9697429,2.0318799,5.219508,2.2804279
3.8897762,4.3247352,3.231124,3.5231679,3.4113213,3.6598693,4.5049325,3.1006363,4.1383242,1.2178852
2.2866416,3.168987,1.9697429,1.5409976,2.8334472,5.4494149,2.2804279,2.0318799,2.4419841,5.219508
0.6400111,3.8897762,1.2178852,3.6598693,3.1006363,3.7095789,3.231124,4.1383242,4.5049325,4.3247352
3.479672,1.9697429,2.4419841,2.8334472,0.062137,1.9013922,2.1064443,2.2866416,1.1371071,2.7526691
0.6400111,3.4113213,2.2804279,3.355398,3.8897762,3.5231679,4.1383242,3.8089981,3.6598693,3.7095789
0.062137,1.9697429,3.168987,1.5409976,5.4494149,2.2804279,2.9515075,2.2866416,1.9013922,2.0318799
3.5231679,0.062137,3.8089981,4.5111462,4.3247352,3.355398,3.231124,1.2178852,3.1627733,3.4113213
7.6739195,7.4999359,3.8897762,6.524385,4.5794969,3.8089981,5.4494149,6.400111,7.4937222,7.1706098
0.7953536,0.062137,6.5430261,2.4047019,1.3483729,4.1383242,2.6470362,3.7530748,2.7899513,2.0070251
0.8264221,2.3052827,0.062137,2.7775239,0.4660275,1.677699,0.9569098,1.367014,2.0940169,3.355398
0.062137,4.1383242,1.0998249,1.2986633,2.4047019,1.6466305,3.479672,2.0070251,2.982576,7.4999359
0.6400111,0.8326358,3.8089981,3.9270584,3.7530748,0.062137,3.7468611,3.1379185,3.3243295,2.7775239
3.7468611,0.062137,3.3243295,3.0260719,2.8458746,3.5790912,3.1379185,2.7153869,2.7775239,3.4237487
2.8334472,1.9697429,2.1064443,2.4419841,2.9515075,1.9013922,0.062137,1.7025538,1.5409976,2.7526691
3.3243295,4.1258968,3.5790912,2.7153869,3.7530748,0.6400111,3.4237487,3.7468611,1.7025538,0.8326358
1.9448881,2.3674197,2.5538307,0.8326358,3.355398,4.34959,2.982576,2.6532499,1.2178852,3.3616117
2.2866416,1.7025538,2.2804279,1.9013922,2.7526691,2.1064443,2.9515075,3.168987,5.4494149,1.9697429
2.8458746,2.7153869,3.0260719,3.7468611,3.9270584,3.7530748,2.7775239,1.7025538,3.5790912,0.6400111
1.1371071,0.062137,1.9697429,2.4419841,2.0318799,1.7025538,2.8334472,2.9515075,2.2866416,2.7526691
3.3243295,2.7775239,0.6400111,0.062137,2.7153869,0.8326358,3.9270584,2.7775239,3.1379185,4.1258968
3.7468611,4.1258968,3.0260719,2.7153869,3.3243295,2.7775239,0.062137,3.4237487,0.8326358,3.5790912
0.869918,1.7460497,2.8334472,0.8637043,3.355398,2.0567347,2.6470362,0.062137,2.8334472,4.1258968
0.9817646,0.869918,7.0711906,0.5530193,0.8637043,3.3243295,2.5538307,3.7095789,1.9821703,2.1375128
7.8727579,2.8334472,7.642851,4.1258968,2.7588828,1.4105099,2.0567347,2.8334472,0.062137,1.3545866
2.8334472,4.1258968,0.8637043,0.869918,1.4105099,4.5111462,2.6470362,7.8727579,3.355398,7.642851
1.1371071,1.2116715,0.8264221,1.8765374,2.7775239,2.4047019,1.367014,1.677699,6.524385,2.0940169
1.1743893,6.400111,1.8827511,2.0753758,0.8637043,0.062137,1.4850743,1.3483729,5.2567902,3.2746199
1.4850743,0.062137,3.1627733,1.4167236,0.6089426,1.9013922,6.524385,1.6466305,0.9196276,2.0070251
1.7584771,1.1371071,2.7775239,1.24274,1.367014,0.4660275,1.2116715,2.4047019,2.3052827,0.9569098
0.6400111,3.6598693,3.1006363,1.2178852,4.5049325,2.2804279,3.1627733,4.3247352,3.8897762,3.355398
2.6532499,0.062137,3.4237487,1.0811838,1.2986633,2.9515075,3.8089981,1.4105099,1.4726469,1.8765374
3.479672,3.7530748,1.0998249,1.2986633,1.3483729,2.982576,2.4047019,2.7899513,1.9821703,6.5430261
5.219508,3.168987,2.7526691,2.0318799,2.2866416,1.9013922,2.9515075,3.479672,2.4419841,0.062137
1.9697429,2.6532499,2.2555731,2.3674197,2.5538307,0.8326358,2.3052827,1.9448881,4.5794969,3.355398
5.219508,1.7025538,0.062137,2.0318799,2.7526691,2.9515075,1.5409976,1.9697429,2.4419841,3.479672
4.5111462,2.0567347,7.8727579,1.4105099,1.7460497,7.642851,4.1258968,2.7588828,1.4105099,0.8637043
1.2551674,0.9817646,3.3243295,2.0318799,0.5530193,0.9569098,2.5538307,2.0318799,7.0711906,2.1375128
1.3483729,0.8637043,3.2746199,2.8396609,6.400111,2.8458746,1.4850743,2.0318799,1.8454689,3.168987
3.168987,0.8637043,1.8827511,2.8396609,1.4850743,5.2567902,6.400111,2.0753758,1.3483729,3.231124
3.7530748,3.3243295,3.8089981,0.6400111,4.1258968,3.4237487,0.8326358,0.062137,2.7153869,1.7025538
3.1006363,4.3247352,3.6598693,0.062137,3.231124,3.1627733,3.7095789,3.8897762,4.1383242,4.5111462
3.3243295,2.8458746,3.0260719,1.7025538,2.7775239,3.1379185,2.7153869,4.1258968,3.7530748,3.7468611
2.2804279,4.3247352,3.1006363,1.2178852,3.4113213,4.5049325,4.1383242,3.355398,4.5111462,3.6598693
2.7588828,3.2746199,3.7468611,3.0571404,7.2638153,2.1064443,0.062137,2.858302,4.3247352,2.1375128
3.479672,7.4999359,2.4047019,1.9821703,1.0998249,6.5430261,2.982576,1.3483729,0.7953536,2.6470362
6.6548727,2.1561539,7.4440126,6.2944781,3.5790912,7.642851,6.8412837,5.2567902,6.5430261,6.2323411
3.168987,2.8334472,2.0753758,0.062137,1.3483729,1.8454689,6.400111,1.4850743,3.2746199,3.231124
2.6470362,3.479672,2.4047019,3.5853049,0.062137,1.0998249,0.7953536,4.1383242,2.7899513,1.3483729
1.9821703,2.982576,2.4047019,0.062137,2.6470362,1.2986633,0.7953536,3.7530748,1.3483729,4.1383242
0.062137,6.9407029,6.2323411,5.219508,6.6548727,7.642851,4.34959,6.2944781,6.8412837,7.4440126
3.4113213,2.2804279,0.6400111,3.355398,3.8897762,0.062137,3.6598693,1.2178852,4.1383242,4.5111462
6.5430261,6.2944781,5.219508,6.0583575,3.5790912,7.2638153,6.2944781,7.4440126,6.9407029,3.6598693
1.7025538,3.5790912,3.3243295,2.7775239,2.8458746,2.7775239,3.4237487,0.062137,3.7468611,0.6400111
4.3247352,4.1383242,0.6400111,4.5049325,0.062137,3.5231679,1.2178852,3.231124,3.6598693,3.4113213
2.7153869,3.1379185,3.7468611,0.8326358,1.7025538,0.062137,3.4237487,3.5790912,3.3243295,3.7530748
3.7530748,1.9821703,1.0998249,4.1383242,1.2986633,0.062137,0.7953536,7.4999359,1.6466305,2.7899513
3.7530748,0.7953536,2.4047019,0.062137,3.479672,6.5430261,2.0070251,1.2986633,1.6466305,1.3483729
2.7775239,3.3243295,3.9270584,2.8458746,2.7153869,3.5790912,0.8326358,3.1379185,3.8089981,4.1258968
1.9013922,1.9697429,5.219508,2.1064443,2.8334472,1.5409976,2.9515075,2.2866416,2.7526691,3.479672
3.0571404,4.3247352,0.062137,2.1375128,2.858302,2.7588828,2.0070251,3.7468611,7.2638153,3.5853049
1.2800222,0.372822,0.9196276,3.0260719,2.2555731,3.4113213,1.0811838,2.0567347,6.0583575,2.858302
0.062137,0.8326358,3.7530748,3.3243295,3.9270584,4.1258968,2.7775239,0.6400111,1.7025538,3.5790912
3.8089981,3.7468611,3.5790912,0.6400111,0.8326358,1.7025538,3.1379185,0.062137,3.4237487,2.7775239
5.2567902,2.0318799,2.0940169,3.231124,2.8458746,0.062137,1.1743893,1.8454689,1.4850743,6.400111
3.0260719,1.7025538,3.4237487,2.7153869,3.9270584,3.5790912,2.7775239,3.7468611,0.062137,0.6400111
3.479672,3.168987,5.219508,2.7526691,2.2804279,1.1371071,2.8334472,1.9013922,2.1064443,0.062137
1.5409976,2.9515075,1.9013922,2.0318799,2.2866416,2.8334472,3.479672,2.7526691,1.1371071,1.7025538
2.0318799,2.4419841,2.2866416,5.4494149,0.062137,2.9515075,3.168987,5.219508,3.479672,2.2804279
0.062137,6.2323411,6.9407029,6.8412837,5.2567902,6.5430261,4.34959,2.1561539,7.4440126,6.0583575
1.1371071,0.4660275,1.8765374,0.062137,1.7584771,2.3052827,2.0940169,0.8264221,6.2944781,2.7775239
1.4850743,0.4225316,0.8264221,0.9196276,1.4167236,2.0070251,0.6089426,1.9013922,6.2944781,6.524385
0.8264221,1.9013922,1.4167236,0.062137,0.4225316,1.4105099,3.1627733,2.0070251,1.3173044,1.6466305
2.1064443,7.2638153,1.6466305,0.062137,3.7468611,3.5853049,4.3247352,1.9511018,7.4937222,2.547617
1.4105099,0.6089426,1.6466305,1.4167236,0.9196276,0.4225316,2.7775239,2.0070251,1.9013922,3.1627733
7.4937222,2.547617,1.9511018,2.0070251,3.4858857,2.1064443,3.0571404,3.7468611,4.3247352,2.1375128
6.5430261,2.6470362,2.4047019,1.2986633,3.7530748,2.0070251,2.982576,4.1383242,3.479672,1.9821703
6.5430261,1.3483729,2.0070251,2.7899513,4.1383242,7.4999359,3.5853049,1.2986633,3.7530748,2.6470362
0.7953536,0.062137,3.479672,6.5430261,1.2986633,2.6470362,7.4999359,1.0998249,3.5853049,2.7899513
7.4440126,1.3608003,2.0629484,2.2866416,3.9270584,0.062137,4.5049325,1.7522634,1.7895456,1.9511018
6.8412837,3.3243295,1.9821703,2.0318799,0.9444824,0.8637043,0.5530193,7.0711906,2.5538307,3.7095789
1.9511018,2.7899513,3.3616117,0.062137,2.0629484,1.7895456,7.4440126,2.2866416,1.2116715,2.8396609
0.869918,3.3243295,7.0711906,6.8412837,0.9444824,0.8637043,2.1375128,0.6089426,2.0318799,0.5530193
0.8637043,3.3243295,3.7095789,0.6089426,0.9817646,0.9444824,2.0318799,6.8412837,7.0711906,0.062137
2.7899513,1.7895456,1.2116715,1.9511018,7.6739195,1.3608003,2.0629484,2.2866416,0.869918,0.062137
2.5538307,0.062137,6.8412837,0.869918,7.0711906,0.9817646,2.0318799,0.6089426,0.8637043,0.5530193
2.8396609,2.7899513,1.3608003,1.7895456,1.9511018,4.5049325,1.2116715,2.0629484,0.869918,3.3616117
0.062137,6.8412837,3.7095789,3.3243295,2.0318799,0.9817646,7.0711906,0.8637043,0.9444824,1.2551674
7.6739195,0.869918,2.8396609,3.9270584,0.062137,2.0629484,7.4440126,1.7895456,2.7899513,4.5049325
3.7095789,0.5530193,7.0711906,0.869918,2.0318799,0.9817646,0.9569098,6.8412837,0.9444824,2.5538307
1.4167236,3.1627733,0.6089426,1.9013922,0.4225316,1.3173044,2.7775239,2.0070251,0.9196276,0.6089426
1.2178852,4.34959,2.5538307,1.9697429,3.3616117,2.0753758,4.5794969,2.2555731,3.355398,2.0070251
6.2944781,6.0583575,5.219508,3.5790912,7.2638153,3.6598693,6.5430261,6.2944781,2.1561539,4.34959
2.2866416,3.9270584,1.4167236,7.6739195,2.0629484,0.062137,7.4440126,2.7899513,1.2116715,1.9511018
1.7584771,2.0940169,0.4660275,0.9569098,0.8264221,2.7775239,1.2116715,1.677699,2.4047019,6.2944781
6.5430261,3.5853049,2.7899513,2.4047019,2.6470362,0.062137,3.479672,1.0998249,2.982576,1.3483729
2.7588828,7.8727579,0.8637043,4.1258968,2.8334472,2.0567347,4.5111462,1.7584771,1.7460497,1.4105099
0.062137,3.2746199,3.7468611,2.858302,4.3247352,2.1064443,1.6466305,3.5853049,1.24274,3.0571404
3.1627733,2.0070251,2.0070251,2.7775239,1.9013922,1.6466305,1.4105099,0.6089426,0.8264221,0.6089426
0.8264221,6.2944781,0.062137,2.7775239,2.4047019,1.8765374,1.367014,1.24274,1.2116715,2.3052827
2.0070251,3.1379185,1.2800222,1.8454689,1.3608003,6.6548727,1.6466305,0.5530193,1.3545866,0.4225316
1.3173044,6.524385,0.6089426,2.0070251,0.062137,6.2944781,1.6466305,3.1627733,2.7775239,2.0070251
4.34959,6.0583575,7.4440126,2.1561539,6.6548727,3.6598693,5.2567902,0.062137,5.219508,6.9407029
3.8089981,6.8847796,3.8897762,0.062137,4.5794969,7.4937222,7.6739195,2.1561539,6.772933,6.524385
1.9448881,0.062137,2.0070251,3.355398,4.5794969,2.982576,0.8326358,2.3052827,3.4858857,2.2555731
6.2944781,2.7775239,2.4047019,2.0940169,1.8765374,2.3052827,1.677699,1.24274,0.4660275,1.2116715
1.9821703,1.0998249,2.6470362,3.7530748,2.7899513,1.6466305,0.7953536,1.3483729,2.982576,6.5430261
1.2116715,6.524385,0.9569098,0.062137,2.7775239,1.367014,0.8264221,1.24274,1.7584771,1.8765374
1.0811838,0.9196276,3.0260719,2.2555731,6.772933,2.7526691,0.062137,3.4113213,0.372822,1.677699
0.062137,1.6466305,3.1627733,1.4105099,1.4850743,1.9013922,2.0070251,0.9196276,0.8264221,2.7775239
1.6466305,1.3483729,2.7899513,3.5853049,0.7953536,1.0998249,2.4047019,3.7530748,1.9821703,0.062137
6.524385,1.4167236,1.3173044,6.2944781,0.4225316,0.062137,1.6466305,1.4850743,2.0070251,3.1627733
0.062137,6.772933,1.2551674,1.2800222,0.9196276,1.677699,2.0629484,2.858302,6.0583575,1.0811838
1.1371071,1.2116715,6.524385,6.2944781,2.0940169,1.8765374,0.062137,1.24274,2.7775239,1.677699
7.642851,5.2567902,0.062137,6.2944781,3.6598693,2.1561539,6.5430261,4.34959,3.5790912,6.2323411
1.677699,0.062137,1.2551674,1.2800222,0.372822,3.0260719,2.0629484,6.772933,0.8637043,3.4113213
0.9817646,0.062137,7.1706098,1.3173044,1.4105099,3.4237487,3.8089981,2.6532499,2.9515075,1.0811838
0.062137,2.0567347,1.7460497,3.355398,1.3545866,4.1258968,4.5111462,0.869918,2.6470362,0.8637043
4.1383242,1.0998249,2.0070251,2.7899513,1.2986633,3.5853049,1.9821703,7.4999359,2.6470362,6.5430261
1.8765374,1.367014,0.062137,1.24274,1.1371071,1.677699,3.355398,6.524385,6.2944781,0.8264221
2.2866416,2.0318799,3.168987,1.7025538,5.219508,3.479672,2.1064443,5.4494149,2.4419841,2.7526691
1.7025538,3.5790912,2.7775239,3.8089981,0.6400111,4.1258968,3.3243295,3.4237487,0.8326358,3.0260719
4.5794969,2.982576,2.5538307,2.2555731,0.8326358,2.3052827,1.9448881,1.2178852,1.9697429,2.0753758
2.0070251,2.4047019,7.4999359,4.1383242,2.7899513,0.062137,1.0998249,3.7530748,3.479672,2.6470362
3.9270584,2.2866416,1.4167236,1.7895456,7.6739195,2.8396609,7.4440126,0.869918,2.7899513,1.2116715
3.0571404,0.9817646,1.8827511,2.9515075,1.7895456,3.8089981,0.062137,1.2986633,1.8765374,1.4105099
2.6470362,1.9821703,2.4047019,7.4999359,0.062137,6.5430261,1.3483729,1.0998249,1.6466305,3.479672
4.1383242,3.7530748,7.4999359,1.9821703,2.4047019,2.0070251,0.062137,1.6466305,3.5853049,2.7899513
3.2746199,5.2567902,2.0318799,2.8334472,6.400111,2.0753758,1.8827511,3.168987,1.8454689,2.0940169
1.6466305,2.4047019,4.1383242,1.3483729,1.0998249,0.062137,1.9821703,7.4999359,6.5430261,2.982576
3.168987,2.8334472,3.2746199,2.0940169,0.062137,1.8454689,2.8458746,2.0753758,1.3483729,3.231124
6.0583575,6.772933,2.7526691,0.372822,1.0811838,1.2800222,0.062137,3.0260719,2.0629484,0.8637043
1.0998249,6.5430261,1.9821703,2.0070251,1.3483729,2.6470362,3.479672,7.4999359,1.2986633,0.7953536
6.772933,1.0811838,0.7953536,2.0567347,2.858302,3.4113213,2.0629484,1.677699,0.372822,0.8637043
0.4660275,1.367014,0.8264221,2.3052827,1.7584771,1.1371071,1.677699,2.4047019,3.355398,0.9569098
0.6089426,2.7775239,3.1627733,1.4105099,1.6466305,0.6089426,1.4167236,0.062137,6.2944781,1.4850743
0.6089426,6.2944781,1.3173044,0.9196276,2.0070251,0.062137,2.0070251,3.1627733,1.4105099,1.9013922
1.6466305,6.5430261,2.6470362,1.0998249,1.3483729,1.2986633,3.7530748,0.7953536,7.4999359,3.5853049
2.0318799,3.7095789,2.5538307,0.9569098,3.3243295,0.8637043,2.1375128,0.9444824,1.9821703,0.6089426
3.5853049,6.5430261,2.982576,3.7530748,1.6466305,2.6470362,7.4999359,3.479672,2.7899513,1.9821703
3.8897762,4.5111462,3.7095789,3.355398,3.1627733,1.2178852,3.6598693,4.3247352,4.1383242,2.2804279
3.5853049,0.062137,2.982576,2.7899513,6.5430261,0.7953536,2.4047019,1.3483729,1.9821703,2.6470362
1.7584771,6.524385,0.9569098,0.062137,0.4660275,2.3052827,2.7775239,1.8765374,6.2944781,1.1371071
0.6089426,3.3243295,0.5530193,0.9569098,2.5538307,0.062137,0.9444824,6.8412837,2.0318799,0.9817646
2.3052827,1.8765374,6.2944781,0.9569098,1.367014,0.4660275,6.524385,1.677699,2.0940169,3.355398
0.9444824,1.2551674,0.869918,6.8412837,0.6089426,2.5538307,0.9569098,1.9821703,7.0711906,0.5530193
2.7899513,2.0070251,2.6470362,1.2986633,1.9821703,4.1383242,3.5853049,0.062137,6.5430261,7.4999359
0.6089426,1.6466305,1.4167236,6.524385,2.7775239,0.8264221,3.1627733,2.0070251,1.3173044,2.0070251
0.9569098,0.4660275,0.062137,0.8264221,2.4047019,1.24274,1.8765374,2.0940169,1.7584771,2.3052827
0.6089426,0.8264221,2.0070251,2.7775239,3.1627733,6.524385,0.4225316,2.0070251,0.9196276,1.4850743
2.6470362,3.5853049,0.062137,1.2986633,1.0998249,1.3483729,4.1383242,2.982576,2.4047019,3.479672
1.677699,6.772933,2.0567347,0.062137,1.0811838,3.4113213,6.0583575,0.372822,2.0629484,0.7953536
2.0940169,3.231124,3.168987,1.4850743,5.2567902,2.8334472,6.400111,2.0318799,1.8827511,0.062137
2.0753758,4.34959,4.5794969,3.3616117,2.0070251,2.5538307,2.982576,1.2178852,0.062137,1.9448881
2.8334472,1.3483729,1.4850743,1.8454689,5.2567902,2.0940169,2.8396609,3.168987,0.062137,1.1743893
2.6532499,3.3616117,1.2178852,3.355398,1.9697429,2.2555731,2.3052827,4.34959,0.062137,2.0070251
2.8458746,1.8827511,2.0753758,1.3483729,6.400111,1.8454689,3.231124,0.062137,0.8637043,5.2567902
2.0753758,2.5538307,2.982576,4.34959,1.2178852,4.5794969,2.3052827,2.3674197,3.4858857,2.0070251
1.1371071,2.1064443,2.2804279,1.9697429,5.4494149,1.5409976,1.9013922,2.8334472,2.0318799,2.7526691
5.219508,1.9697429,2.9515075,2.8334472,3.479672,2.2866416,5.4494149,2.1064443,1.1371071,0.062137
4.1383242,0.062137,3.5231679,3.8089981,4.3247352,3.1006363,0.6400111,4.5111462,3.355398,3.1627733
3.8089981,2.7775239,2.8458746,3.1379185,2.7775239,0.8326358,3.9270584,3.5790912,4.1258968,0.6400111
1.2178852,3.231124,4.1383242,3.7095789,3.6598693,3.8089981,0.6400111,3.355398,0.062137,4.5049325
3.1379185,0.6400111,3.5790912,2.7775239,3.7530748,3.7468611,0.8326358,3.8089981,4.1258968,3.4237487
